HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD2SD1,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_SampEn,Participant,Database,Recording_Length
49.22353625796435,858.2158273381295,56.466324784216646,49.39706714220123,0.06579501680754882,0.05735566123341921,852.0,47.4432,0.05568450704225352,25.179856115107913,55.39568345323741,312.0,4.964285714285714,,,2010.6490031168198,667.4711990329536,46.60831377936604,3.0123382192818067,0.7379263627044998,0.244967964746148,6.503496241827349,34.92900114697768,71.8112564167186,2.055920697947936,2.055920697947936,4.603498674348456,590.5529936511132,1.616082455152769,GUDB_11,GUDB (hand_bike),1.9929999999999999
5.778520948116921,469.3228346456693,16.305813551288626,5.789194683200114,0.03474327764938017,0.012312464942132223,464.0,11.8608,0.02556206896551724,0.0,0.39370078740157477,112.0,3.4324324324324325,,,51.34289135359597,11.591337562519323,0.48828525030395703,4.429419044754041,0.8095373075068165,0.18276376638276928,2.4502580572950157,4.093578818099908,22.693649411207076,5.543718692032087,5.543718692032087,3.1721274806697313,503.22883372532647,1.3419024053730333,GUDB_12,GUDB (hand_bike),1.9932
51.737707904019835,705.5714285714286,92.1795027957491,51.88485139142495,0.13064517504965453,0.07332738516463634,684.0,77.09519999999999,0.11271228070175437,21.428571428571427,52.976190476190474,532.0,4.666666666666667,,,7946.511593867918,997.9511210143297,81.6977749201511,7.962826461671777,0.8803866940816919,0.11056208474708575,6.905704298172505,36.68813025973286,125.09237614414361,3.409614370057965,3.409614370057965,4.8658764040617735,1706.067053143073,0.7953778032088441,GUDB_13,GUDB (hand_bike),1.9889333333333332
39.85651685087234,759.3333333333334,49.51967133839204,39.97544281790561,0.06521466813660057,0.05248882816181607,756.0,47.4432,0.06275555555555555,26.923076923076923,62.17948717948718,236.0,5.379310344827586,,,631.6415906029663,235.66950726227125,245.2638260547514,2.6802007520643163,0.5677294868173668,0.2118234935872233,5.462430430602517,28.266906697476124,64.07322127598168,2.266722070501708,2.266722070501708,4.462074826717102,580.9447391776291,1.7469089030627032,GUDB_14,GUDB (hand_bike),1.9886000000000001
21.597270782743774,623.6230366492147,36.19631114083192,21.65432075479886,0.058041972495625094,0.03463193229484906,616.0,29.651999999999997,0.04813636363636363,2.094240837696335,29.84293193717277,204.0,5.026315789473684,,,1292.9957974687145,123.09426581039625,19.6660385508627,10.504110723243057,0.9005678581624688,0.08573480248734715,4.812950450548965,15.311917047706872,48.84558400441097,3.1900371359264996,3.1900371359264996,4.077974856759031,623.2769076003536,1.515408962785824,GUDB_15,GUDB (hand_bike),1.9933333333333332
25.187298386289864,844.3971631205674,41.52879885996912,25.265879074881127,0.0491815944839211,0.029828734020383597,848.0,47.4432,0.05594716981132075,2.127659574468085,36.17021276595745,244.0,4.548387096774194,,,551.6255469865351,124.53460843316833,13.422665360689736,4.429495976474409,0.7999409648318482,0.18059412833433686,4.824583656658531,17.86567442648774,55.947296152631786,3.1315524293717143,3.1315524293717143,4.203918500636933,700.8075647342113,1.1814999484738775,GUDB_16,GUDB (hand_bike),1.9986
26.396869170164006,786.6052631578947,33.873187328591314,26.48279211385566,0.04306249769116022,0.03355796154247875,788.0,35.5824,0.04515532994923858,4.605263157894736,44.73684210526316,172.0,4.903225806451613,,,424.0183820933944,159.57707228236248,66.46384566231328,2.6571384975851555,0.6522764647295441,0.24548079271078346,5.072527017317317,18.72616188846096,44.092136493062235,2.3545741383466177,2.3545741383466177,4.1209298993751755,415.27281716405383,1.7227665977411037,GUDB_17,GUDB (hand_bike),1.9931333333333332
48.24470955452007,943.1428571428571,70.25732295335077,48.43369661446393,0.07449276895992962,0.05115313039709793,946.0,80.0604,0.08463044397463003,24.6031746031746,59.523809523809526,352.0,4.666666666666667,,,1745.5305096734055,658.9531807653979,26.790229999092443,2.648944660447513,0.7179489299827716,0.271032060692986,6.490652486099112,34.24779531401938,93.26988459986367,2.7233836147602624,2.7233836147602624,4.708494041300993,1016.0387018793972,1.5515439340151973,GUDB_18,GUDB (hand_bike),1.9844666666666666
21.432943549181246,745.1,45.38129168743576,21.491403479837192,0.06090631014284762,0.02876519064445208,740.0,35.5824,0.04808432432432432,3.75,23.75,224.0,4.324324324324325,,,1019.7425174622249,337.88734744652226,6.721670904812304,3.017995569140453,0.7474191883063004,0.2476541701879207,5.8227125483507,15.196717137809044,62.35369322400778,4.103102838498809,4.103102838498809,4.180731944455238,1023.3744626332409,1.1514104742350806,GUDB_19,GUDB (hand_bike),1.9967333333333335
44.639336812518316,664.7777777777778,51.13958939972717,44.75983520165027,0.07692734491016956,0.06714926145957961,652.0,35.5824,0.05457423312883435,8.333333333333332,32.22222222222222,312.0,4.7368421052631575,,,628.3334110915104,1102.4972135870598,40.85851450714001,0.5699183665482284,0.35465217751478684,0.6222859243206633,7.005333079959131,31.649982995879245,65.02917640802418,2.054635429551126,2.054635429551126,4.517601717402456,534.4449992098268,1.1354828244764374,GUDB_20,GUDB (hand_bike),1.9952
51.723333475390504,765.6666666666666,54.006849426218494,51.88013641723714,0.07053571975561841,0.06755333061653092,756.0,41.5128,0.05491111111111111,13.461538461538462,38.46153846153847,464.0,4.875,,,644.8069245119483,807.953412063747,118.68481240443357,0.7980743875626748,0.410327350547634,0.5141467473987943,6.694504398521842,36.68479626951154,66.99033730738266,1.826106292514914,1.826106292514914,4.594618258742436,489.3259059788323,1.4456666346198592,GUDB_21,GUDB (hand_bike),1.9975333333333334
32.17478041642803,614.1538461538462,65.41884815474616,32.25588096360759,0.10651866558262775,0.05238879576823201,596.0,53.373599999999996,0.08955302013422818,8.717948717948717,31.28205128205128,300.0,4.148936170212766,,,3185.8135878102253,467.97099027736397,20.03399482247956,6.807715978125076,0.867166825085407,0.12737999468130498,6.148406307409569,22.808352162512993,89.66064052536241,3.9310442019886684,3.9310442019886684,4.514815729636485,1409.8397643352646,0.8665201317778857,GUDB_22,GUDB (hand_bike),1.9991999999999999
65.90277124470532,612.574358974359,71.54148359680066,66.06277597183012,0.11678824382493493,0.10758330034421806,592.0,47.4432,0.08014054054054054,2.564102564102564,12.82051282051282,696.0,3.4210526315789473,,,996.8847405650702,2369.8243432466847,413.5570108534806,0.4206576506000978,0.263707558039866,0.6268935265141822,7.770571114608843,46.713436873688785,89.74532057946246,1.9211885612726403,1.9211885612726403,4.826573616953614,689.6707333000375,0.40283698570189475,GUDB_23,GUDB (hand_bike),1.9967333333333335
24.622317181804004,803.8378378378378,34.32023144516533,24.69291407653778,0.04269546646059838,0.030630950700247062,796.0,29.651999999999997,0.03725125628140703,4.054054054054054,35.13513513513514,208.0,4.774193548387097,,,591.6204566493374,222.0497002618221,15.48788898486076,2.664360528078844,0.713519526919635,0.26780141778865163,5.402901231869252,17.460526990776618,45.28671516133391,2.593662561574244,2.593662561574244,4.102148150622153,469.8338306025139,1.6559579280689933,GUDB_24,GUDB (hand_bike),1.9925333333333335
8.962071473694103,473.92063492063494,68.54987461371049,8.897597150903211,0.1446442074107834,0.018910490097555965,448.0,35.5824,0.079425,0.3968253968253968,2.7777777777777777,304.0,3.6,,,24.54691963050707,3.594784742722955,1.522321141135001,6.828481087830984,0.8274979273672766,0.12118330807739339,1.2794841125299596,6.291551281669766,96.73979016713328,15.376142677082132,15.376142677082132,3.988482864541076,5949.939264643313,0.1062913977357521,GUDB_00,GUDB (jogging),1.9963333333333333
19.634628696967933,403.36486486486484,26.691495160068904,19.667823740114233,0.0661720875689336,0.048677092149674264,400.0,29.651999999999997,0.07412999999999999,1.6891891891891893,22.635135135135133,148.0,5.285714285714286,,,38.021692680581715,11.786128441293297,2.8652574505131776,3.2259696532213913,0.7218429928740316,0.22376000721309114,2.4669232841412807,13.90725153781654,35.092166966772844,2.523299939700549,2.523299939700549,3.8925714794247552,354.1922511648781,0.9301660783677721,GUDB_01,GUDB (jogging),1.9944666666666668
17.975514834741375,429.6546762589928,49.56266677997126,17.993516915004236,0.11535465460661071,0.041837121362798484,412.0,23.7216,0.05757669902912621,1.4388489208633095,10.071942446043165,332.0,4.633333333333334,,,110.88206851373398,14.317492530977802,9.430217377072264,7.744517294060106,0.8236073015462416,0.10634714473140017,2.661482043614903,12.723337827994342,68.92773426712691,5.417425458551422,5.417425458551422,4.147115044280932,1493.6434496760023,0.6148076651659341,GUDB_02,GUDB (jogging),1.9956666666666665
6.942045807973324,474.8685258964143,55.97308858208851,6.851259667838067,0.11787070637378529,0.014618879604346805,452.0,29.651999999999997,0.06560176991150442,0.0,0.796812749003984,308.0,3.0987654320987654,,,28.74490009924524,3.5682401608476764,1.1408800563429409,8.055763850944539,0.8592360447967731,0.10666102689889893,1.2720725221071876,4.844572170798191,79.00951468853977,16.308873498631804,16.308873498631804,3.7870548069145897,5154.224720974746,0.18368148447407737,GUDB_03,GUDB (jogging),1.9963333333333333
8.203594887131187,409.7945205479452,79.84391283377728,8.09681903544302,0.19483889810682742,0.0200188008276977,380.0,23.7216,0.062425263157894734,0.684931506849315,2.054794520547945,412.0,3.792207792207792,,,30.64894304876578,1.8733722119900849,1.356276434767583,16.36030621816867,0.9046699261945879,0.055296637735907504,0.6277401287534964,5.7253156460020795,112.77110265475501,19.696923213919522,19.696923213919522,4.014117244596437,8884.974998958982,0.08269642919118857,GUDB_04,GUDB (jogging),1.9967333333333335
11.05742586078092,494.37344398340247,60.90656744971122,11.0744406497269,0.12319951281961664,0.02236654495776709,468.0,35.5824,0.07603076923076924,0.4149377593360996,5.394190871369295,264.0,3.2133333333333334,,,256.62141568825336,37.933282101908034,8.866492908420101,6.765072819136454,0.8457597015469528,0.1250185658245305,3.6358288824583944,7.830812081269847,85.77819244516803,10.953933200662147,10.953933200662147,4.031303675192236,3758.4343604716523,0.2415685884303193,GUDB_05,GUDB (jogging),1.994
9.311239820339175,482.5748987854251,69.1235010091214,9.27713532047681,0.14323890692013982,0.01929491120191765,452.0,29.651999999999997,0.06560176991150442,0.0,3.643724696356275,280.0,3.049382716049383,,,55.81146959206226,10.73697247170141,3.5437580716104913,5.198063955100951,0.7962579214844092,0.15318355610131104,2.373693156576253,6.559925295094388,97.53504069635073,14.868315767145843,14.868315767145843,4.010179545797738,5800.727133739052,0.12791799416342006,GUDB_06,GUDB (jogging),1.9929333333333332
153.09041286051823,466.640625,118.4505015756768,153.38706645888612,0.2538366683691048,0.3280691921337072,424.0,29.651999999999997,0.06993396226415094,8.203125,10.15625,1248.0,2.723404255319149,,,2434.206452692587,3833.6755726934457,1285.6755760424037,0.6349536904037953,0.32225960019584143,0.5075324469583006,8.251579301531098,108.46103483939001,127.66066962313587,1.1770187313091456,1.1770187313091456,5.345450844549802,601.0359975915975,0.1619133421392301,GUDB_07,GUDB (jogging),1.9996
7.779571911772188,399.5466666666667,74.49419960510285,7.752402907959796,0.18644680539220163,0.019470996909260966,364.0,23.7216,0.06516923076923077,0.0,0.6666666666666667,304.0,2.7777777777777777,,,50.26493742100015,5.037121364769852,2.045767912203184,9.978901396452015,0.8764924551670349,0.08783456418145094,1.6168347611267762,5.481776666708683,105.20799244442478,19.192316440646383,19.192316440646383,3.9650900541795204,8076.740332314136,0.1256732976826821,GUDB_08,GUDB (jogging),1.9982
4.233960486906116,398.93333333333334,41.158258340877396,4.215045025329395,0.10317076789992663,0.010613203092177764,384.0,29.651999999999997,0.07721874999999999,0.0,0.0,148.0,3.7974683544303796,,,27.10124544516072,1.3462359437525762,0.9060951118793257,20.131126026554558,0.9232689394571363,0.04586275691877698,0.2973125083959411,2.9804869204170386,58.13020864426714,19.503594612699523,19.503594612699523,3.4428090847193964,4534.992096597711,0.10897199230810618,GUDB_09,GUDB (jogging),1.9969333333333334
14.888302067782561,458.11494252873564,59.251243145807564,14.893774948767428,0.12933706728435512,0.032499053590352336,436.0,41.5128,0.09521284403669725,1.1494252873563218,2.2988505747126435,296.0,4.745454545454545,,,41.412156845791166,13.479231770932051,9.316427404993679,3.0722935512613145,0.6449706501741845,0.2099313231020503,2.601150113573213,10.531489263739772,83.12946145943056,7.893419380452463,7.893419380452463,4.14636473901324,2624.702808681781,0.2245848198798179,GUDB_10,GUDB (jogging),1.9950666666666665
10.08802460065139,509.008547008547,70.84923189802906,9.985070993280985,0.1391906527197065,0.019818968973976774,488.0,41.5128,0.0850672131147541,0.0,4.700854700854701,408.0,3.25,,,117.85923798295205,5.289813324731774,2.2153474314714123,22.280415346968457,0.9401332369342024,0.042195498705643285,1.6657829569170826,7.06051140997808,99.94686838371159,14.15575481437001,14.15575481437001,4.0527253328510495,5659.293453215723,0.1882832017232437,GUDB_11,GUDB (jogging),1.9928666666666668
7.301777928152302,388.45454545454544,30.071378908098133,7.306418234581154,0.07741286402739983,0.018796994432407052,380.0,17.7912,0.04681894736842105,0.0,0.6493506493506493,168.0,4.967741935483871,,,13.544737993046473,2.161673772935055,0.6306134782266083,6.265856653594793,0.8290822711343,0.1323174654272766,0.7708828164973867,5.166417879857377,42.21236531112073,8.170528651136912,8.170528651136912,3.5427492012539727,1379.5893608270794,0.399771721439977,GUDB_12,GUDB (jogging),1.9960666666666667
35.83210004924905,451.3509433962264,63.60485146424328,35.89845942837336,0.1409210557657052,0.07938855689461406,428.0,41.5128,0.09699252336448598,1.509433962264151,3.7735849056603774,424.0,4.015151515151516,,,109.14514663431267,13.938767959077218,4.376475982640244,7.830329549552122,0.8563063877417477,0.10935764354780272,2.634674019724707,25.384044095952955,86.29486986438775,3.3995713818566036,3.3995713818566036,4.5446657743353915,1173.4622799680496,0.15604042465457174,GUDB_13,GUDB (jogging),1.9958
6.269985229379118,409.36986301369865,54.94927541569309,6.148858489028232,0.13422892200995834,0.015316186646522406,392.0,23.7216,0.06051428571428571,0.0,1.0273972602739725,376.0,4.294117647058823,,,20.534479541856804,2.8191443451547595,0.8124622373791138,7.2839404541839965,0.8497230141512854,0.11665705115192049,1.0364334152037504,4.347899534148331,77.58828202158067,17.845003411924214,17.845003411924214,3.732195618771267,5538.252629601781,0.09376338908602613,GUDB_15,GUDB (jogging),1.9955333333333334
10.295190635740765,537.2072072072073,61.77277250483619,10.205426001317482,0.11498872627933618,0.019164282417696205,520.0,35.5824,0.0684276923076923,0.0,5.405405405405405,344.0,3.639344262295082,,,47.673161687236025,5.883866953628399,2.9466246024243024,8.102352086298868,0.8437182191029118,0.10413250499563514,1.7722141909316085,7.216325930429104,87.06133174914285,12.064495504842855,12.064495504842855,4.002261428983058,4201.4041821326655,0.18972537632404893,GUDB_16,GUDB (jogging),1.9926
10.180513599168616,531.9111111111112,52.00335764495602,10.176894733609178,0.09776700760457138,0.01913950166955998,520.0,35.5824,0.0684276923076923,0.4444444444444444,2.666666666666667,280.0,3.9473684210526314,,,69.28648343377111,10.801415318945127,3.6328171422084203,6.414574515271733,0.8275906708768529,0.12901723550120683,2.379677173594603,7.196151277556713,73.19094082937403,10.170845220783674,10.170845220783674,3.925677596979167,2977.654922956398,0.36006769229574487,GUDB_17,GUDB (jogging),1.9954
14.740420618150623,593.0149253731344,75.4315900410392,14.623777705225804,0.12720015435290513,0.024856744725060196,568.0,23.7216,0.04176338028169014,0.9950248756218906,7.462686567164178,476.0,4.1020408163265305,,,184.93428170932484,29.10362892345805,4.233901623243996,6.354337536246708,0.8472659836277987,0.1333366348253905,3.3708628716758633,10.340572381929814,106.17401807906151,10.267711898095794,10.267711898095794,4.244682814820492,4360.656914796071,0.3842199994944281,GUDB_18,GUDB (jogging),1.9985333333333335
4.9848254581765294,451.6377358490566,66.16866713185115,4.916071730845503,0.14650827838257877,0.011037220901848036,436.0,59.303999999999995,0.1360183486238532,0.0,0.37735849056603776,248.0,3.271604938271605,,,8.27072247968583,2.018783994111833,0.5745139087127842,4.096883323728028,0.7612948235075605,0.18582292034004214,0.702495347035576,3.476187657680343,93.5120374036414,26.900744899957992,26.900744899957992,3.71609071525213,10062.17385308275,0.06951040106412755,GUDB_19,GUDB (jogging),1.9989333333333335
7.153677185634294,463.6589147286822,32.50010383079039,7.140440808635994,0.07009485377803717,0.01542874936378693,464.0,41.5128,0.08946724137931034,0.0,1.1627906976744187,164.0,4.372881355932203,,,20.06538549744577,19.404917060485737,6.11095168712355,1.0340361381036225,0.4402113506918821,0.42572143706622345,2.9655264906806216,5.049054116447666,45.68392004363784,9.048015527268584,9.048015527268584,3.567093370960572,1653.3952716053266,0.5004963867811318,GUDB_20,GUDB (jogging),1.9981333333333333
52.77415192223473,547.7972350230415,68.37394045292585,52.89319353641468,0.12481614743829421,0.09633884318531644,524.0,29.651999999999997,0.05658778625954198,3.225806451612903,10.138248847926267,504.0,4.018518518518518,,,650.6886262019395,1232.8105455332002,319.05139466649143,0.5278091013737327,0.2954250568081113,0.5597195198779376,7.117051838100728,37.40113582821128,89.1692015489664,2.3841308445426144,2.3841308445426144,4.727219651906232,850.3641751845115,0.19272094414792798,GUDB_21,GUDB (jogging),1.9915999999999998
9.066142831897999,430.80575539568343,41.96076518762841,9.065011651817121,0.09740066065061871,0.021044618643896694,412.0,29.651999999999997,0.07197087378640776,0.0,1.079136690647482,184.0,2.78,,,9.239082061070505,5.2148332770438115,1.5200804789116384,1.771692702380691,0.5783826518361166,0.3264576588586281,1.651507118055554,6.409931210534953,58.99427440132463,9.20357371454555,9.20357371454555,3.781783215384857,2171.832612754875,0.23482550508240124,GUDB_22,GUDB (jogging),1.9994666666666667
36.36653567420908,396.9006622516556,56.68807874663962,36.425189342056285,0.14282686863015723,0.09162629124350216,376.0,41.5128,0.1104063829787234,0.6622516556291391,0.6622516556291391,544.0,4.026666666666666,,,379.48961994935047,711.5463962343158,217.2195704938527,0.5333308157524315,0.290072997825381,0.5438894383332068,6.567440624447201,25.756498389771956,75.91889971982013,2.9475629245459833,2.9475629245459833,4.495356708087356,895.102936345865,0.20183851061297373,GUDB_23,GUDB (jogging),1.9991999999999999
7.840515557699399,446.0823970037453,66.7999534933519,7.7800374571363475,0.14974801503496907,0.01757638411729026,424.0,29.651999999999997,0.06993396226415094,0.0,1.1235955056179776,304.0,4.107692307692307,,,27.498038935556142,2.6608277026463854,1.2563510394914468,10.334392906465666,0.8753095145694572,0.08469868743057211,0.9786372407997969,5.501317243826455,94.30908271216899,17.14300021835717,17.14300021835717,3.919140193490007,6466.96250211111,0.1089294042842553,GUDB_24,GUDB (jogging),1.9944
59.01444082046455,836.8111888111888,54.477408555684555,59.218423620814605,0.06510119520877533,0.07052300639562802,836.0,59.303999999999995,0.07093779904306219,36.36363636363637,78.32167832167832,352.0,4.931034482758621,,,1378.8227888780216,583.6818988701683,97.62884913008016,2.362284647762772,0.6692880651646291,0.28332236159536733,6.36935614071325,41.87374891345563,64.66966242233539,1.5443962888537686,1.5443962888537686,4.636762421146054,399.50234658592314,2.0959708436310462,GUDB_00,GUDB (maths),1.9956666666666665
12.792164984025995,509.4017094017094,52.34501912415663,12.802133720337382,0.10275783955581083,0.02511213595857452,516.0,53.373599999999996,0.10343720930232557,0.4273504273504274,6.41025641025641,248.0,4.415094339622642,,,131.47353848552893,57.278571746015004,2.526538409942929,2.2953354889592865,0.687340377084896,0.29945094318065835,4.047926587739824,9.052475567307527,73.47145527563713,8.116172723069797,8.116172723069797,4.027005986139978,2385.228084929474,0.7335145262885546,GUDB_01,GUDB (maths),1.9947333333333332
45.820907406505555,730.3558282208589,51.51670962069636,45.95433866607183,0.07053645309600755,0.06273778566007329,724.0,53.373599999999996,0.07372044198895027,25.766871165644172,63.80368098159509,256.0,4.527777777777778,,,1251.3713110808278,807.0570294435479,52.33847157692106,1.5505364124560406,0.5928515191287619,0.38235252933511477,6.6933943342285005,32.494624495722555,65.20768451009656,2.006722204735131,2.006722204735131,4.530230284246273,523.4148337030953,1.5996339123374799,GUDB_02,GUDB (maths),1.9873333333333332
14.615800409885926,639.3548387096774,53.24104191343271,14.646223690430556,0.08327307261939526,0.022860232729892214,640.0,65.2344,0.10192874999999998,0.0,15.591397849462366,212.0,5.470588235294118,,,255.22411400355975,44.66233098730898,19.881678166429257,5.714527396164857,0.7981537105185803,0.139670992049883,3.7991304391231457,10.356444090278508,74.57855693066696,7.201174098035552,7.201174098035552,4.09194462327347,2148.212689751955,0.8132084922221273,GUDB_03,GUDB (maths),1.9894666666666665
35.692015913926745,786.4370860927153,51.15826113267734,35.81149753507521,0.06505067225001918,0.04538445165557581,788.0,59.303999999999995,0.07525888324873095,19.205298013245034,55.62913907284768,220.0,5.392857142857143,,,405.54782675141166,463.50786021695114,6.455174552499593,0.8749535046969635,0.46321278761399803,0.52941417472741,6.138823343258992,25.322552751497014,67.77244046355466,2.676366839024478,2.676366839024478,4.438680591901585,725.5356490256736,1.5755363607584192,GUDB_04,GUDB (maths),1.9866
20.11068846598535,622.3541666666666,44.104107955710155,20.15496864525494,0.07086657456144638,0.03231389704305885,624.0,41.5128,0.06652692307692308,2.083333333333333,22.395833333333336,248.0,5.818181818181818,,,286.8010701972562,150.9916601954336,17.545337284467127,1.8994497432907214,0.629864029731429,0.3316034193356517,5.017224604795847,14.25171500366201,60.72259296664024,4.260721811447776,4.260721811447776,4.14133742014716,1034.8883052025174,1.0800588807723621,GUDB_05,GUDB (maths),1.9926666666666668
44.833762112559356,784.421052631579,65.21716410768616,44.94446904807359,0.08314050711527356,0.05715522545213552,786.0,53.373599999999996,0.06790534351145038,25.0,61.8421052631579,356.0,5.241379310344827,,,1298.8921361206403,651.0838991411035,164.1219427297262,1.9949689092820635,0.6143954299387164,0.30797243359537924,6.478638511233484,31.780538840721732,86.58264456281705,2.7243919619095665,2.7243919619095665,4.643712085758395,943.540243551247,1.5881605139868156,GUDB_06,GUDB (maths),1.9894
16.217106262188878,646.7391304347826,55.0550384456874,16.261597720997788,0.08512711826896203,0.025075189514644988,660.0,77.09519999999999,0.11681090909090908,0.5434782608695652,18.478260869565215,212.0,4.717948717948718,,,187.1308651699465,124.77220146055429,11.27379333308871,1.499780103095371,0.5790354705192367,0.3860802455801188,4.826489686416943,11.498686021445243,77.00580975674792,6.696922553857962,6.696922553857962,4.151291690176244,2062.8077765522426,0.9438926187828263,GUDB_07,GUDB (maths),1.9911333333333334
